id,section_id,override_type,value,note
49,6.07.47,force_island_section,,"Found by the systematic topostext-disagreement review (2026-07-30): the *other* Ionian islands, each cited once (not a coastal walk of any single one, so no _ISLAND_LINE_GROUPS entry - just the ""list of several different islands"" shape _ISLAND_APPENDIX_SECTIONS exists for). Section ""12"": Kephallenia (""Kephallenia island, with a city of the same name...its northernmost promontory"" / ""the southern promontory"" - both capes stay `island` too, the same as Corfu's own capes above), Erikusa, Skopelos, Leukas (""Leukas island""). Section ""13"": Echinaden (""the Echinades islands""), Ithake (""in which a city of that name""), Lotoa (""Letoa island""), Zakynthos (""in which a city of the same name""). All were sitting in `city`. [Persian Gulf islands incl. Tylos (Bahrain)]"
278,6.08.05,force_coastal_section,,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
176,6.08.09,force_coastal_section,,"A wide batch found by the same systematic topostext-disagreement review, each independently confirmed the same way: a plain-named harbor town or headland sitting in `city`, whose section has no sea-word header of its own but whose topostext citation both names it a harbor/port *and* sits in an unbroken run of coastal citations (river mouths, capes, other harbors) either side of it in the same section - the same ""province/tribe name instead of sea name"" header gap already fixed many times this session, just not yet swept outside the regions checked so far: [India: ""Gulf of Paragon...Derane Billa...Kophanta harbor...river mouth...""]"
19,6.08.15,force_island_section,,"The following five were confirmed against topostext.org/work/209's English translation, which states outright ""the Ebuda islands..."", ""the islands which are near Albion island..."", etc. - independent of our own Modern_location-based guessing. [Sagdana/Vorochtha - the islands lying off Karmania in the Persian Gulf (topostext: ""The islands lying off Karmania are, in the Persian Gulf, Sagdana...Vorochtha"") - both had been wrongly strung onto the *start* of coastline_045_AS06 by the coastline graph (the real coastal walk begins at the next section, 6.08.04's river mouths), the same spurious-tail pattern as Paena/Erythia earlier]"
33,6.08.16,force_island_section,,"The following five were confirmed against topostext.org/work/209's English translation, which states outright ""the Ebuda islands..."", ""the islands which are near Albion island..."", etc. - independent of our own Modern_location-based guessing. [Polla/Karminna/Liba - ""In the Indian sea Palla or Polla...Karminna...Liba island"", three more islands off Karmania continuing 6.08.15's list - these three had been strung onto the *end* of that same coastline_045_AS06, after its real endpoint (the Gedrosia/Karmania boundary point, 6.08.10.01)]"
173,6.09.02,force_coastal_section,,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
81,6.14.02,force_coastal_section,,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
210,6.21.02,force_coastal_section,,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
174,7.01.04,force_coastal_section,,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
107,7.01.06,force_coastal_section,,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
124,7.01.07,force_coastal_section,,"Found the same way again, this time by the user directly (asked for a side-by-side table of book.map ""5.05.02""/""5.05.03""/""5.08.02"" to see why they weren't coastal): Kilikia Tracheia's own western coast, between Side (the Eurasian arc's own long-unconfirmed loose end) and Anemurion. Section ""5.05.03"" is headed ""Coast of Kilikia Tracheia"" (topostext §5.5.3) - literally ""coast"", just naming a district instead of a sea. Section ""5.08.02"" is headed ""In Selinitis of Kilikia Tracheia"" (topostext §5.8.2), a sub-district within the same coast - confirmed by §5.8.1's own transition line: ""with the following description: from Syedra, a city of Pamphylia, along the *coast*:"". Longitude rises monotonically the whole way - Side 63.42 -> Korakesion 63.58 -> Syedra 63.83 -> Iotape 64.00 -> Selinus 64.33 -> Antiocheia 64.67 -> Nephelis 64.83 -> Anemurion 65.17 - a real coastal walk, not a coincidence. This closes the Side<->Anemurion gap with genuine data instead of the dashed schematic bridge used since the twenty-eighth round (see static_map.py's own now-removed _ANEMURION bridge logic)."
